,action_inds,rewards,actions,cumulative_revenue
0,4,0.0809375,TOU_discharge,0.0809375
1,1,0.083849916875,LMP_sell,0.16478741687499998
2,2,-0.009909178124999996,wait,0.15487823874999998
3,3,-0.09585978499999999,TOU_buy,0.05901845374999999
4,4,0.0809375,TOU_discharge,0.13995595374999997
5,2,-0.0065671068749999974,wait,0.13338884687499997
6,2,-0.0065671068749999974,wait,0.12682173999999996
7,2,-0.004339059374999997,wait,0.12248268062499997
8,3,-0.08583357124999999,TOU_buy,0.036649109374999975
9,4,0.0809375,TOU_discharge,0.11758660937499997
10,0,-0.10088321374999999,LMP_buy,0.016703395624999978
11,4,0.0809375,TOU_discharge,0.09764089562499997
12,3,-0.08471954749999999,TOU_buy,0.012921348124999982
13,4,0.0809375,TOU_discharge,0.09385884812499998
14,3,-0.08583357124999999,TOU_buy,0.008025276874999987
15,4,0.0809375,TOU_discharge,0.08896277687499998
16,3,-0.08639058312499999,TOU_buy,0.002572193749999993
17,4,0.0809375,TOU_discharge,0.08350969374999999
18,0,0.03215923518750001,LMP_buy,0.1156689289375
19,1,-0.0408373539375,LMP_sell,0.074831575
20,3,-0.08639058312499999,TOU_buy,-0.011559008124999992
21,1,-0.0408373539375,LMP_sell,-0.05239636206249999
22,0,0.03215923518750001,LMP_buy,-0.020237126874999983
23,0,0.03048819956250001,LMP_buy,0.010251072687500026
24,2,-0.006413583712499997,wait,0.0038374889750000286
25,0,0.03139495762500001,LMP_buy,0.035232446600000036
26,4,0.09519375,TOU_discharge,0.13042619660000004
27,2,-0.006413583712499997,wait,0.12401261288750004
28,4,0.09519375,TOU_discharge,0.21920636288750003
29,4,0.09519375,TOU_discharge,0.3144001128875
30,2,-0.005758460324999997,wait,0.30864165256250004
31,2,-0.005103336937499997,wait,0.30353831562500005
32,0,0.03205008101250001,LMP_buy,0.33558839663750006
33,2,-0.004448213549999997,wait,0.33114018308750004
34,0,0.02942958746250001,LMP_buy,0.36056977055000006
35,3,-0.09964196354999999,TOU_buy,0.26092780700000007
36,0,0.033360327787500005,LMP_buy,0.29428813478750004
37,4,0.09519375,TOU_discharge,0.3894818847875
38,0,0.03205008101250001,LMP_buy,0.4215319658
39,2,-0.004448213549999997,wait,0.41708375225
40,1,-0.039636261337500006,LMP_sell,0.37744749091249996
41,4,0.09519375,TOU_discharge,0.4726412409124999
42,4,0.09519375,TOU_discharge,0.5678349909124999
43,2,-0.002482843387499997,wait,0.5653521475249998
44,2,-0.004448213549999997,wait,0.5609039339749998
45,0,0.03270520440000001,LMP_buy,0.5936091383749998
46,3,-0.09964196354999999,TOU_buy,0.49396717482499986
47,4,0.09519375,TOU_discharge,0.5891609248249998
48,4,0.09519375,TOU_discharge,0.6843546748249998
49,0,0.033360327787500005,LMP_buy,0.7177150026124998
50,4,0.09519375,TOU_discharge,0.8129087526124997
51,2,-0.004448213549999997,wait,0.8084605390624997
52,0,0.03270520440000001,LMP_buy,0.8411657434624997
53,3,-0.098331716775,TOU_buy,0.7428340266874998
54,0,0.033360327787500005,LMP_buy,0.7761943544749997
55,2,-0.002482843387499997,wait,0.7737115110874997
56,2,-0.004448213549999997,wait,0.7692632975374997
57,2,-0.004448213549999997,wait,0.7648150839874996
58,4,0.09519375,TOU_discharge,0.8600088339874996
59,0,0.033360327787500005,LMP_buy,0.8933691617749996
60,2,-0.002482843387499997,wait,0.8908863183874995
61,2,-0.002482843387499997,wait,0.8884034749999995
62,4,0.09519375,TOU_discharge,0.9835972249999995
63,4,0.09519375,TOU_discharge,1.0787909749999995
64,4,0.156871875,TOU_discharge,1.2356628499999995
65,3,-0.16204299948749998,TOU_buy,1.0736198505124996
66,4,0.156871875,TOU_discharge,1.2304917255124996
67,3,-0.16204299948749998,TOU_buy,1.0684487260249997
68,4,0.156871875,TOU_discharge,1.2253206010249997
69,0,0.02916798558750001,LMP_buy,1.2544885866124997
70,2,-0.007330308974999995,wait,1.2471582776374996
71,4,0.156871875,TOU_discharge,1.4040301526374996
72,4,0.156871875,TOU_discharge,1.5609020276374996
